index	par_id	category	region	text	label	subgroup
1987	@@1831109	poor-families	gh	I find it ironic to believe that in a well developed country like the U.K child benefits is offered to every child plus free education , school trips . Ghana on the other hand , an under developed country has no child benefits system for its children , or housing benefit and I write some children to date are being educated under the trees in this 21st century Ghana . For example , the child benefit was introduced in Britain in 1798 and later stopped but reintroduced in 1909 . How could our system help poor families to help with Ghana economy ? What is stopping Ghana in addressing poverty within families and emulating this forward thinking attributes of British in eradicate child poverty . This approach from make a difference and give children and families a better chance in life .	2	poverty
1989	@@17196640	poor-families	pk	Last week , in the city of Rahimyar Khan , several poor families , including children as young as two , were arrested even though they held Proof of Registration cards that allow them to reside legally in Pakistan .	0	poverty
1991	@@9281080	poor-families	nz	"Spana Chief Executive Jeremy Hulme said working animals were fundamental in providing a means of income for millions of poor families : "" But , this vast global workforce is largely unknown and ignored . """	0	poverty
1993	@@2267897	poor-families	in	Citing information obtained under the RTI laws , the PIL has contended that many well-to-do families have found place in the BPL list , while many poor families are excluded . While widows with non-male earning members do not figure in the list , there is a place for families that own four wheelers .	0	poverty
1995	@@22907327	poor-families	nz	Medicaid is a federal-state collaboration originally meant for poor families and severely disabled people . Over the years , it 's grown to become the largest government health insurance program , now covering 1 in 5 Americans .	0	poverty
2000	@@25796035	poor-families	lk	It is encouraging to note that the poor families all over India now realise that the best that they can do for their children is to provide them quality education , that would enable them to equip themselves to improve their life prospects . Parents keep track of the progress of their children in the schools as best as they can , given their poverty conditions and day today struggle to make a living .	3	poverty
2001	@@14012804	poor-families	tz	t is remiss not to mention here that not all scavenging children come from poor families . Children hailing from affluent families use dumpsites as playgrounds .	2	poverty
2038	@@4710668	poor-families	bd	""" The industry employs four million workers , 90 percent of whom are women from the poor families ... their employment has been an instrument for women empowerment as well as keeping our society liberal and progressive , "" she added ."	0	poverty
2052	@@21034370	poor-families	bd	""" We need ways to make healthy , nutritious food more available at home and school , especially in poor families and communities , and regulations and taxes to protect children from unhealthy foods . """	0	poverty
2059	@@10389576	poor-families	my	The Rancangan Makanan Tambahan ( Supplementary Food Programme ) or RMT , which provides a healthy meal a day to pupils from poor families , will be reduced to 170 days from 190 last year .	0	poverty
2064	@@8300860	poor-families	ke	The Health Ministry 's Division of Vaccination and Immunisation is licensed to help patients access immunisation services and provide effective and potent vaccines . However , because these vaccines are not readily available under a subsidised programme in public hospitals , patients have to visit private clinics -- where a single dose goes for anything between Sh600 and Sh1,000 -- to access treatment . This is far too expensive for poor families , especially because a dose of the vaccines has to be administrated once a year due to the mutating nature of the virus .	0	poverty
2072	@@23195972	poor-families	gb	Children born to poor families deserve that experience just as much as rich ones . Regulators who lie with every second breath , can not be expected to understand . <h> Anonymous	3	poverty
2079	@@21664977	poor-families	ng	In his goodwill message , UNICEF 's acting chief of field office for Sokoto , Zamfara and Kebbi , Mr. Paul Mudzondo , said the event was unique and historic in the sense that apart from campaign for enrolment , government has provided stipends to poor families to support enrolment and maintenance of children , especially girls , in schools .	0	poverty
2080	@@25928876	poor-families	in	"Shifting focus to another part of the country , young girls in the age group of 11-14 years are regularly trafficked from small towns of West Bengal to big cities , particularly the Metros . A "" sleeper "" lures the parents in some very poor families into sending their daughters , promising work and good money . Where the young girls actually end up is often not known to the parents till it is too late ."	0	poverty
2084	@@19404877	poor-families	my	The initiative , which was aimed at reducing the burden of low-income earners and poor families in preparing for the celebration , had drawn an overwhelming response throughout Kedah .	0	poverty
2091	@@16156825	poor-families	ph	Benguet had the least number of poor families at 2.5 percent , the agency added .	0	poverty
2125	@@4220748	poor-families	in	""" The government is implementing several schemes that would change the economic position of poor families , "" she added ."	2	poverty
2129	@@24556381	poor-families	au	""" When poor families lose chickens , they also lose the income that pays for food , school fees and medication ."	1	poverty
2143	@@18716672	poor-families	ph	According to him , this plan will be implemented through Bantay Kagubatan program , a convergence project by Department of Agriculture ( DA ) and Department of Environment and Natural Resources ( DENR ) to promote agro-forestry farming as a means to speed up reforestation and provide livelihood to poor families in rural areas .	0	poverty
2166	@@9807531	poor-families	nz	Most people around the world live in cities for work , but all too often these places leave people feeling trapped , unable to live life on their own terms and disconnected from their communities . Traffic ; lack of transport alternatives ; legacy infrastructure ; inadequate stadia and facilities ; restricted education choices ; poor access to health care ; unaffordable housing and time-poor families , are all cited as unattractive contributions to life in big cities .	2	poverty
2170	@@1035258	poor-families	ie	He also suggested targeting child benefit at poor families and limiting the issuing of medical cards .	0	poverty
2194	@@4832312	poor-families	gb	Pepe divides opinion among football fans but the Portugal defender proved a Good Samaritan as he paid for nine tonnes of food to be distributed to poor families of the Las Rozas district in the Spanish capital .	4	poverty
2198	@@26095870	poor-families	bd	As per the project proposal , 5,000 ultra-poor families will be given a two-room flat each free of cost , while 15,000 ultra-poor families will be given interest-free long-term housing loans under the community housing development fund .	0	poverty
2199	@@1088869	poor-families	ph	Lasala was born and raised in Isla Puting Bato in Tondo , Manila . They were among the families who lost their homes in a fire last May 11 . Her family did not get a chance to save any of their belongings . In July , they relocated to Kasiglahan Village , where many urban poor families from so-called danger zones all over Metro Manila , have been transferred .	0	poverty
2223	@@25051575	poor-families	au	The organisation bought houses for poor families whose members did not have a criminal record , and gave them vehicles and money , and in return they watched over drug shipments , police said .	0	poverty
2224	@@60033468	poor-families	tz	Don Bosco programme manager , Rosemary Terry said the programme was established in 2017 by the government partnership with Don Bosco technical institute to help youth who are jobless and those from poor families .	0	poverty
2228	@@18282750	poor-families	ng	""" It also helps in social protection through conditional cash transfer to poor families and communication for development among others . ' '"	0	poverty
2271	@@1802640	poor-families	tz	""" This will give opportunity for the government to use the available meager financial resources to enable students from the poor families to pursue higher education , "" he said , amid applause ."	0	poverty
2272	@@7959621	poor-families	in	Patna , Mar 29 ( PTI ) Bihar Chief Minister Nitish Kumar today underscored his governments commitment to strictly enforce implementation of the Right To Education ( RTE ) Act in state particularly in terms of admission of the wards of poor families in 25 per cent seats in public schools .	0	poverty
2297	@@14887997	poor-families	ng	""" Most of the successful students are from the poor families and had undergone thorough screening before getting the admission . "" We have also made adequate arrangement to ensure prompt settlement of all their fees to enable them concentrate fully on their studies . """	0	poverty
2322	@@24533853	poor-families	sg	Fortis has been the target of five companies and investment groups , who are vying for control of its 30-odd hospitals across India . The country 's private healthcare market is expected to enjoy strong growth with the introduction of a new government insurance plan that is expected to make private healthcare more affordable for millions of poor families .	0	poverty
2329	@@4592460	poor-families	bd	"Seema Zahur , vice-president of Bangladesh National Women Lawyers Association , said : "" Poverty is massive in the country , so girls in poor families are seen as an economic burden . Poverty and lack of social security appears to be the main reasons of early marriage ."	0	poverty
2335	@@4458580	poor-families	gb	Campaigners say most of the missing children are from poor families and the biggest reason why many remain untraced is because of the apathy of the police and law enforcement agencies .	0	poverty
2341	@@21058613	poor-families	ph	In fact , many Filipinos share the view of Senator Angara that it is certainly high time to cut red tape that has been hampering the national government 's social services to poor families across the country .	0	poverty
2357	@@16536483	poor-families	pk	The students said that they belonged to poor families and could n't afford expenses for staying in hotels . About one kilometre long queue of vehicles was seen on both sides of the Grand Trunk Road during the test .	0	poverty
2374	@@607680	poor-families	ca	To prevent the social and economic consequences of child poverty , we need to work with poor families . Changing public policy to better address basic needs for job security , living wages and adequate housing is essential .	0	poverty
2381	@@1554739	poor-families	in	So a hospital that 's meant to help poor families is inflicting the severest diseases upon young children .	0	poverty
2385	@@259586	poor-families	au	""" Bruce has done a fantastic job in training youngsters , especially the youngsters that come from the poorest of the poor families , who would never have even had an opportunity to even buy a cricket bat . """	4	poverty
2386	@@8810048	poor-families	hk	Though the highly infectious disease had been made curable , some poor families could n't afford the medicines . Some parents also did not trust the new medicines , missing out on an opportunity to get their loved ones cured .	1	poverty
2419	@@24523853	poor-families	ca	Nakao said the ADB was supporting school-to-work programs , financial inclusion and capital market reform , and conditional cash transfers to poor families in the Philippines .	0	poverty
2434	@@18391393	poor-families	us	In addition to the New Mexico legislation , California , New York , and Texas also are considering similar bills to protect students from stigma in the cafeteria . Other states , such as Minnesota , have taken steps to mitigate the problem by providing state funding to cover the copayment of 40 cents for lunch and 30 cents for breakfast that families eligible for reduced-price meals pay . Often , working poor families , especially those with more than one school-aged child , struggle to pay even this modest amount and end up accruing debt .	0	poverty
2446	@@1253351	poor-families	ca	The report stated B.C. also had the highest income gaps between rich and poor families .	0	poverty
2448	@@4665216	poor-families	jm	One notable disparity is that poverty is , unfortunately , a culture which so many of us inherited from birth , mainly because we are born into heartbreakingly poor families , with lack of education and low skills .	0	poverty
2470	@@18239607	poor-families	ca	The tax was designed to expand preschool for children from poor families .	0	poverty
2480	@@22684656	poor-families	sg	$68,000 raised to help ' Snowflake Boy ' and other poor families in Yunnan <h> PHOTO : China Daily/Asia News Network	0	poverty
2499	@@1876034	poor-families	tz	He appealed to Camfed Campaign for Female Education ( CAMFED ) to continue supporting vulnerable girls and boys from poor families in Gairo District because there are many children in need of support .	0	poverty
2511	@@25271853	poor-families	bd	Since the crown prince took power last year , judges who once would have automatically given fathers custody of children in divorce cases have started allowing some mothers custody instead . Women no longer need a guardian to register a business . More private companies are hiring women for technical and manual labour jobs , helping pull poor families or single mothers up the socio-economic ladder .	0	poverty
2535	@@7319013	poor-families	us	""" The park was like a supermarket for poor families , "" Miller says . "" All of a sudden , with this international aid project the supermarket was closed . In Benin , where they had better governance and more local voice they could mitigate the effects of the ' supermarket ' closing . """	0	poverty
2577	@@1083249	poor-families	ca	Later in 2008 , Avril Lavigne was awarded a Certificate of Honor from the China Association of Social Workers for her work in raising funds for poor families and children with disabilities in China . She had also visited and gave gifts to children injured in the Sichuan province earthquake .	2	poverty
2585	@@1034923	poor-families	gb	' It 's not the bus . It 's the condition and supervision issues , ' spokesman Gwen Carter said , explaining that the agency understands that poor families often must resort to dire living arrangements .	0	poverty
2589	@@861372	poor-families	au	EMMA ALBERICI , PRESENTER : Struggling schools in regional and remote NSW are volunteering to be part of a bold new experiment which aims to close the educational gap between children from rich and poor families .	0	poverty
2597	@@10004024	poor-families	pk	"He announced to bear all future educational expenditure of position holders belonging to poor families on this occasion and said , "" These talented students are our heroes who achieved prominent positions in the examination through their hard work , ability and capability in difficult circumstances . """	1	poverty
2622	@@24959240	poor-families	gh	He added that the Department of Social Welfare and Community Development had programmes such as the Livelihood Empowerment Against Poverty ( LEAP ) to cushion poor families to make a living instead of pushing their children into child labour activities .	0	poverty
2632	@@14714527	poor-families	pk	Mashood was highly appreciative of the fact that high-achieving students in Punjab hailed from poor families and urged them to continue their education as the government would help them with their studies .	1	poverty
2640	@@22799799	poor-families	za	This was a typical response to victims from poor families where alcohol abuse was prevalent , he said .	2	poverty
2655	@@7737505	poor-families	za	Relief programmes are being scaled up to meet rising needs , but to save lives and prevent decades of development progress from being irreversibly eroded , more must be done . We need to provide more people with desperately needed cash and food assistance . We need to reach more children with specialised nutritional support to stop greater numbers from becoming malnourished . And we need to expand social safety nets that buffer the impact of this crisis , such as school feeding programmes so children from poor families get at least one good meal a day . The urgency of the situation is irrefutable . But humanitarian aid is not keeping pace with the tremendous needs . Not even close . In fact , there is a staggering funding gap -- and it is a tragedy in the making .	2	poverty
2658	@@25796035	poor-families	lk	By this exercise , the Prime Minister would benefit the poor families immensely and catch their imagination , which is important to give them hope that the government understands their plight and which would improve their morale .	3	poverty
2670	@@4574250	poor-families	jm	The risks for malnutrition are high , especially in poor families and among children who are being weaned , with stunting at 2.2 per cent compared to 3.4 per cent in 1990 , and wasting at 4.3 per cent , compared to 3.6 per cent in 1990 . Data in 1995 indicated an improvement in underweight , stunting , and wasting ( Survey of Living Conditions 1996 ) .	0	poverty
2688	@@3689580	poor-families	au	Through our other research , we found that schools with students from poor families use corporal punishment more often than schools in more affluent areas . So , we interviewed these principals individually for over an hour .	0	poverty
2697	@@19831162	poor-families	gh	By God 's grace , the church supports 15 charities ( educational , health and Christian missions ) on a monthly basis . This includes the children 's cancer unit of Korle Bu which has publicly indicated that our monthly donations for the past 5 years , which are the largest they receive , have allowed children from poor families all over the country and West Africa to receive life-saving treatment for free . This is verifiable .	2	poverty
2700	@@2107500	poor-families	za	The report sets out 12 recommendations showing how free university education for students from poor families can be provided . This is expected to legitimise the Fees Must Fall cause .	0	poverty
2706	@@25064856	poor-families	us	* Two officials of the federal Office of Economic Opportunity in Washington said Friday at Little Rock that Mississippi County Judge A.A. Banks was blocking release of more than $65,000 in aid to poor families in Craighead and Poinsett counties . Of the total , about $40,000 is aid to families in Craighead County stricken by a tornado last month . Another $25,164 is waiting in a bank for distribution as emergency food and medical aid for persons suffering from malnutrition in Poinsett County , the officials said .	0	poverty
2729	@@3373992	poor-families	au	Ultimately , the public judges political leaders not by the words they say but by the values they convey . Labor is the party of opportunity for all , open competition , economic responsibility and social and environmental progress . Those values kept the Hawke and Keating governments in power for 13 years . They enabled Labor to implement such enduring reforms as universal health care , economic policies that laid the foundations for a quarter-century of sustained income growth and job creation , superannuation for all working Australians , support for poor families to keep their children at school and the world heritage listing of Tasmanian forests , Queensland 's wet tropical forests and Kakadu .	0	poverty
2737	@@22543664	poor-families	pk	The PMNHP was initiated to provide medical facilities to the people living below the poverty line and the government had announced to bear all expenses of the patient . The federal government empanelled private hospitals for healthcare of the patients and issued cards to the registered poor families for medical treatment .	0	poverty
2739	@@25861410	poor-families	ie	""" Finding a place is not a constraint because of the many institutions that we currently have . The biggest challenge is the affordability of fees to the students of poor families . """	0	poverty
2748	@@15565901	poor-families	au	""" The girls looked proud in their fresh new uniforms and were eager to make up their lost years of learning . They all came from poor families who had fled from fighting in other parts of the country . Most only had one parent , some had none . """	0	poverty
2754	@@15632902	poor-families	nz	And what are they to make of a President who takes such a cavalier attitude to the constitutional proprieties ? Who seems so keen to use his position to enhance his personal business opportunities ? Who is so clear in his intention to abolish Obamacare so that poor families are left without access to medical care - and to stack the Supreme Court with his own nominees in order to roll back the policy advances on social policy issues that have been made over recent years ? Whose initial appointments include those whose records are sullied by racist attitudes - appointments that have been welcomed by extremist bodies ?	0	poverty
2761	@@4619419	poor-families	my	One study from England showed that social workers thought poor families lacked the deep bonds of love which middle class families had .	1	poverty
2777	@@25158508	poor-families	gh	' Hope For Winter ' Project Aims To Keep SA Warm <h> The cold winter months in our country remain particularly challenging for poor families and the homeless people on the streets .	3	poverty
2784	@@4592460	poor-families	bd	"Meher Afroj Chumki , state minister for women and child affairs , said : "" We do not think awareness programmes are not necessary . We should enforce the laws and try to increase economic facilities to poor families , but at the same time we must make people aware of the bad effects of child marriage . """	0	poverty
2799	@@15695517	poor-families	gh	The scholarship program is a co-venture between the embassy and the University of Nairobi where they pay tuition fees for students from poor families pursuing courses like engineering , medicine , economics and finance .	0	poverty
2806	@@15122699	poor-families	pk	so Mr. Bilawal , what about sharing a small portion of your billion dollar fortune with unfortunate poor families of these cadets	1	poverty
2807	@@15779422	poor-families	pk	All the youths are from poor families , working there as plumbers , electricians , masons and carpenters .	0	poverty
2812	@@25412284	poor-families	au	' Abacha loot ' to be given to poor Nigerians <h> Money looted by Nigeria 's former military ruler Sani Abacha is to be distributed to poor families , the government says .	0	poverty
2831	@@3464292	poor-families	us	For years , the experts chalked up the dropping number of low-income Austin students to poor families being priced out of the city and moving to the neighboring communities . As the percentage of poor students in Austin dropped a point or two each year , suburban districts such as Pflugerville reported increases . But the past school year , the Pflugerville district saw a 2.1 percent decline in low-income students , the first substantial decline since 2010 -- a change that echoes declines in other suburban districts that border Austin .	0	poverty
2839	@@26095418	poor-families	bd	The programme is aimed at providing housing to some 20,000 ultra-poor families in city corporations and municipal areas side by side with reducing urban poverty .	0	poverty
2842	@@13971065	poor-families	us	This emotionally charged environment distorted the poverty debate , and paved the way for a reform bill that many saw as excessively punitive in its harsh treatment of poor families .	0	poverty
2848	@@1824078	poor-families	tz	Camfed would like to see this trend reversed . It would like to see more girls in school . Basic Education Statistics in Tanzania ( BEST 2010 ) show that only 18 percent of girls have completed secondary school education . This is why Camfed supports girls from poor families to obtain secondary education and its efforts have seen many go to university .	4	poverty
2862	@@17339695	poor-families	ke	It reached 10,200 poor families , who received Sh2,000 each per month , before it was discontinued .	0	poverty
2867	@@8261460	poor-families	za	Effectively , poor families in South Africa are not able to afford a healthy and balanced diet , which has serious implications especially for the optimal development of babies ( including those as yet unborn ) and children , and the health of vulnerable persons such as old people and pregnant women .	0	poverty
2870	@@20266027	poor-families	nz	Rome 's housing crunch predated Raggi 's tenure , with poor families waiting for years on lists for affordable housing and an active squatting movement taking over abandoned buildings .	0	poverty
2885	@@14760688	poor-families	nz	"Legalising e-cigarettes , and not taxing them like cigarettes , was a more humane form of tobacco-harm reduction than hiking the excise tax on cigarettes , which hurts poor families which contain smokers . "" This is particularly important where smoking is concentrated at high levels in poorer communities , such as the Maoris . """	0	poverty
2900	@@4706476	poor-families	bd	He reportedly told the law enforcers during interrogation that he had been using the local Jamaat network to recruit members for Allahr Dol . They had been paying regular visits to the poor families and trying to convince them about Allahr Dol 's activities .	0	poverty
2942	@@7781865	poor-families	gb	"She will state : "" It is n't a foregone conclusion that children born to poor families are half as likely to get to university as their wealthier classmates ."	0	poverty
2948	@@15761028	poor-families	sg	Economic growth for Asia was 5.9 percent last year , down from 6.3 percent in 2014 and an average of nearly 8 percent over the previous decade . With less money in their pockets , poor families buy less food .	0	poverty
2953	@@22258123	poor-families	us	""" The worst thing was dealt to us , "" he said . "" But at least we 'll get closure . That 's a blessing , in some way ... but I think of those poor families who wo n't . """	3	poverty
2975	@@19534367	poor-families	my	""" For your information , some of the machines in the hospital were bought and donated by SCCS to cater for the cancer patients . Not to mention the assistance for the poor families , transportation and accommodation . Those who are from poor families , they may even have problems arranging for funeral services . SCCS would be the one they turn to for help ."	0	poverty
2984	@@14457280	poor-families	bd	She said since Bangladeshs main export to the USA is apparel , this industry employs 4 million workers , of which 90 percent are girls from poor families . Their earnings have empowered them . Their contributions now provide better nutritional food , allow siblings to go to schools , and give them a respected voice at home . Their empowerment is also helping reduce poverty , control population growth and increase literacy .	3	poverty
2996	@@23945440	poor-families	ke	Local leaders led by area Member of County Assembly ( MCA ) Cantona Mwadena visited the affected families and condemned the act saying it was sad to see such inhuman act being done to poor families .	4	poverty
3003	@@16261789	poor-families	za	to feel for South Africa 's matriculants , particularly if they come from poor families , were n't educated in their home languages , or attended underresourced schools . Many -- if not most -- of them have battled to pass grade 12 , only to have aspersions cast on their results and to find that their qualification is devalued and discounted in the marketplace .	1	poverty
3007	@@14806682	poor-families	ie	* Each year , 15 million girls are married before the age of 18 . In developing countries one in three girls is married before the age of 18 and one in nine before the age of 15. * In Dominican Republic , 37% of women aged 20 -- 24 are married before 18 years . * In most countries , girls from poor families are more likely to be married early than their richer peers . In Nigeria , 40% of the poorest girls are married by age 15 compared to 3% of the richest girls . * Girls in particular regions of some countries are disproportionately affected . In Ethiopia more than half of girls in the Amhara , BenishangulGumuz and Afar regions marry by age 18 compared to 12% in Addis Ababa. * The majority of the 25 countries with the highest rates of child marriage are considered fragile states or at high risk of natural disaster .	0	poverty
3016	@@16014759	poor-families	ke	""" I have received numerous reports that several boys from poor families who were eligible for the rite of passage ( irua ) are yet to do so for lack of money , "" he reached out to his constituents in a Facebook post on Tuesday ."	0	poverty
3018	@@19348556	poor-families	ph	THE Autonomous Region in Muslim Mindanao ( ARMM ) is set to construct 50 more shelters for poor families in the island town of Simunul in Tawi-Tawi province .	0	poverty
3020	@@23325397	poor-families	hk	Dozens of children and parents from poor families marched to Government House in Central today , ( pictured ) , urging the administration to tackle inter-generational poverty . They called on the government to do more to address problems including costly education and poor living conditions , RTHK reports . Sze Lai-shan , from the Society for Community Organization which organised the protest , said th ...	0	poverty
3042	@@20259265	poor-families	gb	And for poor families , like those of Eagan 's students , who rely on the free lunch program , it means hunger . Local food banks have to pick up the slack and deliver meals when the kids are n't in school .	1	poverty
3046	@@20955632	poor-families	nz	""" As the house prices go up , so do rents , and the pohara poor families ca n't afford to live . Those who own houses , and are only just making it through , will be rated out of their homes ."	0	poverty
3047	@@19064067	poor-families	nz	For ten years a group of women have been stitching love into thousands of knitted blankets and garments to help keep poor families in Eastern Europe warm .	4	poverty
3049	@@22672013	poor-families	pk	Fifth : what are the real legal injustices at play that privilege the rich over the poor in criminal cases ? Coercion of poor families to forgive the killers who are rich -- is n't that the real issue ?	0	poverty
3055	@@25538823	poor-families	in	DMK working president M K Stalin on Sunday condemned the proposal of the Centre to conduct NEET online through the National Testing Agency . The move is an attempt to destroy the dreams of students from urban poor families and those from rural areas aspiring for medical education .	2	poverty
3060	@@2337403	poor-families	au	It is troubling to hear prime minister Tony Abbott flagging a slowdown in investment in public health and education funding , the two biggest factors in life success for children from poor families .	0	poverty
3085	@@7949227	poor-families	nz	A taxpayer-funded grant that helps poor families pay for the burial of loved ones does not cover basic costs and should be increased , funeral directors say .	0	poverty
3087	@@23215041	poor-families	ie	Thus , the education -- labour market connection is characterised by a vicious circle whereby poor children obtain poor quality education , which in turn limits their participation in the economy and obstructs the next generation 's efforts to get a good education . Our research has identified low-quality education as the main poverty trap holding back upward mobility of children from poor families .	3	poverty
3091	@@30091860	poor-families	za	Although policy change is needed in the early childhood development sector in South Africa , the first step is a change in mind-set . When one sees the conditions in which the children of poor families learn , it is clear that we do not value poor black children . Their lives and their future prospects are not valued in the way they should be . Additionally , we also need to recognise the importance of the first few years of a child 's life . This is a period of rapid brain development , which is greater than at any other time of a person 's life . Moreover , not only do the early experiences of a child shape their lifelong learning , it also affects their physical and mental health .	3	poverty
3107	@@30080050	poor-families	bd	Along with the mobile phone ban , he has halved primary school class sizes in disadvantaged areas to 12 in a bid to narrow a massive gap in outcomes between children from poor families and those from wealthy ones .	0	poverty
3114	@@24684400	poor-families	in	Sunita Sigtia , who runs an NGO that works for athletes from poor families , contacted Mukherjee after reading the Metro report ( see picture ) .	0	poverty
3170	@@16941247	poor-families	lk	""" As a result , poor families are under tremendous social pressure to spend more , "" she said . "" This is needed to be checked as it is not good for society at large . """	0	poverty
3181	@@1751479	poor-families	ca	""" When you donate to a charity like that , in your mind you think you 're helping kids and poor families have a Christmas . You do n't think you 're giving money so inmates can get Sunshine Bags , "" said one veteran prison guard at Ontario 's Fenbrook Institution , where about 450 inmates will receive the bags Thursday ."	3	poverty
3187	@@16464297	poor-families	za	The welfare system has helped bolster support for the ANC and interrupting the payment of the grants -- the only form of income for many poor families -- could spark protests and would n't be politically palatable .	0	poverty
3190	@@2677603	poor-families	in	The existing Rajiv Gandhi National Creche Scheme for children of working mothers covers only tribal , rural and urban children across 449 districts . In 2013 , the Ministry of Women and Child Development passed a resolution to provide and promote creche and day care facilities for children of working mothers , mothers belonging to poor families , ailing mothers and single parents . However , this is not made mandatory for private companies yet .	0	poverty
3203	@@2633064	poor-families	za	The release says Bank Group worked collaboratively to tackle development challenges and focused on regional projects in sustainable energy , irrigation , water management , and food security , and also on job training programs for youth , preventing malaria and other tropical diseases , and on social protection for poor families across the region .	0	poverty
3204	@@8539243	poor-families	gb	""" Because they are poor families , they 've no option but to go into the uncleared areas . It 's very dangerous "" , said Nhim Rina , HALO 's location manager in Banteay Meanchey ."	1	poverty
3258	@@23386730	poor-families	bd	The programme will thus sell a rough estimate of 138,000 tonnes of rice to poor families at the discounted rate each month . The programme will need about 690,000 tonnes in five months .	1	poverty
3266	@@989157	poor-families	gb	Matthew Hart , the national director of public engagement at Solutions for Progress - an organization that provides assistance to poor families - and photographer Zoe Strauss were caught on camera making the obscene gesture .	0	poverty
3276	@@706981	poor-families	nz	Prof Fergusson said children being born in poor families today might face even worse outcomes than their parents born in the 1970s and ' 80s because of the greater disparity in earnings .	0	poverty
3278	@@1298109	poor-families	us	She points to the most recent numbers : For years 2010 and 2011 , for every 100 poor families with poor children , 13 of them got cash assistance .	0	poverty
3292	@@1011203	poor-families	gb	"Ishikawa , now 28 , was brought up in Kira , a town of rice paddies and scattered auto-parts factories about an hour from the industrial city of Nagoya , where Toyota has its headquarters . His father worked at a trading company that employed about 30 people . His mother is a housewife . His family was n't particularly well-off . Of three sons , he alone went on to higher studies . One of his best friends from home never really got a job , but has become what the Japanese call a hikikomori -- a "" shut-in person "" rarely venturing out . "" It 's not a psychological problem . He 's just a bit scared , or he does n't feel the need to work because he can live with his parents , "" Ishikawa says . Nor is it an economic phenomenon . "" Hikikomori come from both rich and poor families . And if you are really poor , you can not afford to lie around in bed all day . """	0	poverty
3307	@@26241208	poor-families	ph	Citizens gather around a car that distribute meat for the poor families in the old city of Mosul , Iraq August 22 , 2018 . Khalid al-Mousily , Reuters	0	poverty
3313	@@23039867	poor-families	za	"Minister of Basic Education Angie Motshekga said equality was important especially to those pupils that came from poor families . "" Children are very cruel people and we need to save them against themselves . Equality at schools is important especially for poor pupils as they will feel comfortable and have a sense of belonging . """	1	poverty
3319	@@985862	poor-families	in	The patient can be saved only by replacing the deficient clotting factor in the blood and it is the expenses involved in procuring factor concentrates -- which is a blood product produced through recombinant technology -- that has caused difficulties to many poor families in the State with haemophilia patients .	0	poverty
3328	@@9274325	poor-families	sg	You are here <h> Brexit would hit poor families hard	0	poverty
3330	@@8934995	poor-families	ke	They said children from poor families have suffered at the hands of the rich who visit their children occasionally to give out ' leakage ' .	1	poverty
3334	@@18993640	poor-families	ke	As the world commemorates the Day of the African Child today , it is worth reflecting on how we can ensure that children from poor families receive social protection , empowerment and equal opportunities in education .	0	poverty
3338	@@21235051	poor-families	ie	""" Thankfully , people down here really seemed to heed the warnings and the streets were deserted . You only needed to think of the roof being blown off that school Douglas Community School in Cork City or the roof of the stand collapsing at Turner 's Cross Cork City 's home ground to get a sense of how destructive Ophelia was . I think it 's a miracle that only three people died - but that 's no consolation to their poor families and friends . """	0	poverty
3342	@@18262317	poor-families	nz	The tax was designed to expand preschool to 1,000 additional children , most of them from poor families .	1	poverty
3354	@@21060140	poor-families	ie	We argue that there is a real danger that family ' hubs ' work as a form of ' therapeutic incarceration ' both institutionalising and reducing the functioning capacity of families . Ireland has a long history of gendered forms of social violence inflicted on poor mothers and children who were made invisible , incarcerated and excluded from society . We caution that hubs may be a new form of institutionalisation of vulnerable women and children , and poor families ( predominantly lone parent mothers ; and working class , migrant and ethnic-minority women ) . Therefore , we recommend that families should not be left in hubs for longer than three months . They should be provided suitable social housing within that time and there should be a sunset clause for family hubs , to be closed by 2019 .	1	poverty
3357	@@576408	poor-families	gb	The former Jewish neighbourhood in the city of Sulaymaniah , in Kurdish Iraq , is not a happy place . The area is a slum where poor families are crammed into houses whose past grandeur is well concealed under a thick layer of grit and neglect .	3	poverty
3360	@@1866406	poor-families	tz	""" Educating girls helps poor families to alleviate poverty , "" she said "" ... they build confidence and are able to participate effectively in society , "" she added ."	0	poverty
3362	@@26095870	poor-families	bd	Dhaka , Aug 14 ( UNB ) -- The Executive Committee of the National Economic ( Ecnec ) on Tuesday approved ' Improvement of Livelihood of Marginal Communities Programme ' at an estimated cost of Tk 826.12 crore , aiming to provide housing facility to some 20,000 ultra-poor families in 11 city corporations and 25 municipalities .	0	poverty
3368	@@9572610	poor-families	pk	"He said the "" Sehat ka Insaf "" card system would facilitate provision of healthcare to around 1.8 million poor families across the province ."	0	poverty
3382	@@21825014	poor-families	hk	"This little girl with her whole life in front of her can not go to school , can not read , can not write . At age seven , she is guilty , of being one of the world 's 60 million refugees in the year 2017 ! The government claims it has implemented "" 15 years free education "" but the reality does not match the words . For pre-school children , where government policies have created a completely privatised sector , normal fees are HK$2,800 per month -- completely out of reach for poor families ."	4	poverty
3386	@@4035583	poor-families	za	It is alleged they embezzled R14 million from the AgriBEE scheme , earmarked for poor families .	0	poverty
3397	@@4673276	poor-families	my	Earlier , Mohamed Khaled said the state government had allocated RM16 million for the JCorp education sponsorship to help students from poor families . However , the students were required to opt for one of the following faculties only -- economics , engineering , law and accountancy .	0	poverty
