index	par_id	category	region	text	label	subgroup
2958	@@25203554	disabled	ie	"Samantha explained : "" We were told Mia would be disabled and this would probably develop into another type of epilepsy . We were heartbroken . """	0	disability
2962	@@1102538	disabled	gb	You currently have JavaScript disabled , functionality will be limited <h> Bure flood centenary commemoration afternoon	0	disability
2988	@@15698073	disabled	my	Saturday marks the UN 's International Day of People with Disabilities , which aims to break down barriers and raise awareness . In Bosnia , where nearly 10% of the population is disabled , the road ahead is long .	0	disability
2997	@@2251241	disabled	ie	Daily discrimination facing the disabled in everyday life <h> I hope to be the Rosa Parks of the disabled community <h> Get daily news by email	2	disability
2998	@@17045039	disabled	us	""" If somebody 's alleging mistreatment of a 12-year-old severely disabled child , of course we all understand the initial reaction will be very aggressive , "" he said . "" However , I believe that we will be able to present to the district attorney 's office ample evidence that Ms. Bronte did not mistreat or neglect her son . She loves her son and she wants what 's best for him . """	0	disability
3026	@@8162352	disabled	ca	Home accessibility tax credit : Introduced in the 2015 budget , expenses incurred to upgrade your home for a disabled family member can now be claimed for 2016 taxes . The credit is worth up to $1,500 ; calculated as 15 per cent of up to $10,000 in expenses . And these same expenses can also be double-claimed under the medical expense tax credit , says tax expert Evelyn Jacks .	0	disability
3032	@@2074909	disabled	hk	"On December 23 , the Ministry of Finance ( MOF ) and the State Administration of Taxation ( SAT ) jointly released the "" Announcement on the Abolishment of Governmental Funds for Small and Micro Enterprises ( Cai Shui 2014 No.122 ) . "" The circular exempts small and micro-sized enterprises whose monthly sales are less than RMB 30,000 or entities making quarterly payments whose sales are less than RMB 90,000 , from governmental funds charges . These refer to China 's educational surcharge , local educational surcharge , water conservancy construction charge and cultural construction fee . Furthermore , eligible small and micro-size enterprises hiring fewer than 20 employees shall be exempt from social security payments for the employment of disabled people . The Announcement will take effect on January 1 , 2015 and last until December 21 , 2017 . Since 2012 , China has released a series of preferential policies to support the development of small and micro enterprises ."	0	disability
3069	@@16705760	disabled	ph	Meanwhile , pension or lump sum compensation will be immediately processed for those who were disabled from the incident .	0	disability
3078	@@4011970	disabled	au	The winning entrant has now been announced . It comes from a Turkish designer and is called the Karsan V1 . Before submitting entries , each designer had to abide by certain criteria including coming up with a taxi that was environmentally conscious , one that was able to accommodate the disabled and a cab that was small enough to scoot around busy city streets .	0	disability
3080	@@2761403	disabled	in	No policy to rescue disabled during emergency : Abha Khetarpal	0	disability
3081	@@15027843	disabled	my	MOSCOW : A Moscow nanny on Monday pleaded guilty to murdering the four-year-old disabled child in her charge after brandishing the child 's severed head on the street .	0	disability
3082	@@13772258	disabled	au	The Shane Warne Foundation 's troubles notwithstanding , there would seem to be very few ex-Test cricketers with a decent number of baggy-green appearances who do n't have a trust or charity of one form or another . And the breadth and depth of causes now spanned by sport grow ever more impressive , from the Homeless World Cup backed by the Big Issue and the quadrennial Gay Games , to the enormous diversity of disabled sports participation and sport subsidies for newly arrived refugee communities .	0	disability
3125	@@19216513	disabled	lk	The Government of Sri Lanka before the 8th with its heroic Armed Forces carried out a long and a costly military operation sacrificing over 6000 men and making many disabled to terminate a more than 30 years long human suffering through terror without any aid from any Western country .	0	disability
3140	@@14980302	disabled	my	Previously , the GST was waived off for assistive equipment upon obtaining a recommendation from disabled groups or medical officers .	0	disability
3143	@@15751287	disabled	bd	Her physically disabled son also lost a tea stall and a makeshift shop in the fire .	0	disability
3144	@@1894742	disabled	ke	This is an annual event in the calendar of the Lions Club of Mombasa Pwani and is eagerly awaited by the disabled children because it gives them a chance to mingle freely and showcase their talent .	1	disability
3155	@@22042829	disabled	nz	It 's the unintended consequences of allowing euthanasia that particularly perturb me , whereby shifting societal values would make seniors and the disabled increasingly feel like a financial and emotional burden , and obliged to seek termination .	1	disability
3174	@@9387778	disabled	jm	They care for our children , elderly , disabled , and homes , but are we doing enough to take care of them ?	3	disability
3202	@@8483826	disabled	hk	Companies that do n't meet this quota have to pay into a fund called the Baozhang Jin ( ? ? ? ) . The necessary amount again varies according to location , but the majority of companies choose to pay into the fund rather than employ the requisite amount of disabled workers that would absolve them from paying . Reluctance to train disabled staff and integrate them into the company structure is a commonly cited reason for this , but the fact that a minority of companies choose not to take advantage of the Baozhang Jin 's exemption is one of the root causes of China 's low disabled employment rate . <h> How is ' disability ' defined in China ?	0	disability
3214	@@20707863	disabled	za	"Malgas says ? "" Ncapayi needs a place where the toilet is inside ; not like here . The toilet is outside and is not made for someone who is disabled . He struggles to even use it and you find that he wets himself ... I am not always here to help him because I also have to go look for job . """	0	disability
3215	@@24004121	disabled	bd	A one percent quota for disabled people , 30% quota for the children and grandchildren of freedom fighters , a 10% quota for women , a 10% district quota , and a 5% quota for minorities , make up a 56% quota percentage in the BCS examinations .	0	disability
3218	@@7779374	disabled	gb	The idea of the man who had brought so much misery to disabled people resigning on a point of principle as their defender smacks of rank hypocrisy and , frankly , self-delusion .	0	disability
3222	@@4743061	disabled	au	Then , in the 1960s , the most un/popular disability toy was the Mr Magoo Toy Car which Everybody : An Artifact History of America argues was integral in galvanising disability rights protests . As a number of disabled war veterans joined the disability rights movements , both GI Joe and Ideal Toys released disabled hyper masculine action figures in the 1970s .	0	disability
3225	@@22189053	disabled	hk	A Hong Kong man who abandoned his deaf-mute and intellectually disabled son in Singapore , thinking he would be better cared for there , was jailed for six months . Construction worker Chan Chai-wai , 48 , earlier pleaded guilty to one count of abandonment of a child . Sentencing Chan at Kwun Tong Magistrates ' Court yesterday , acting principal magistrate So Man-lung said Chan acted out of stupidity , dum ...	0	disability
3231	@@14561388	disabled	ke	The move , which caught many off guard , has raised concern among the more than six million account holders signed up on the platform . Only those with outstanding loans can access the service to enable them repay loans . New loan issuance has been disabled on the platform , accessed through shortcode *844# .	0	disability
3248	@@1407457	disabled	lk	SLNS Samudura located the disabled fishing trawler and towed it to the Trincomalee Fisheries Harbour for repairs this evening .	0	disability
3252	@@50022411	disabled	ke	The fall detection upgrade is expected to appeal to worker safety concerns in factories or other industrial settings , as well as to elderly or disabled users .	0	disability
3256	@@70010913	disabled	us	Caleb Ferguson , Dylan Floro ( with one huge out ) , Ross Stripling ( just off the disabled list ) and Scott Alexander preceded Maeda , who retired DJ LeMahieu and Nolan Arenado , but clearly has no aspirations of being the next Jansen .	0	disability
3267	@@8632721	disabled	my	In his mitigation , Hazree , who was not represented , asked for a lenient sentence saying he has seven children , one of whom is disabled .	0	disability
3271	@@15699253	disabled	jm	""" Yes , those things need to be addressed , but we need to see more concrete stuff being done . Because what is the use putting in the ramps and making organisations ready for disabled persons if the people are not employed ? "" McLean reasoned ."	0	disability
3274	@@7826014	disabled	in	In 2014-15 , the city had 5,631 disabled students enrolled in 197 total schools across Chandigarh . In 2015-16 , the number dropped to 5,166 even as the number of schools in 2015-16 went up to 201 . On the other hand , the number of repeaters shot up from 2,443 in 2014-15 to 2,791 in 2015-16 .	0	disability
3287	@@9076636	disabled	lk	It was past noon when we came to her home amidst pouring rain which is situated in Seeduwa . Even at that time she was preparing with the help of her husband , a few parcels that contained essential goods for children to be distributed among victims of the recent floods . The living room where she was wrapping the parcels did not have any luxurious ornaments or comfortable furniture like many other houses . Her small house was an icon of simplicity . In another corner of the living room were some wheel chairs and crutches for disabled people . All these evidence proved to us as to how she has converted her own life as well as the environment she was living in to suit her unyielding desire to do good to others . It is through these good deeds that this couple has become immensely popular in their neighborhood as genuine social workers .	1	disability
3291	@@20107225	disabled	ke	The Sexual Offenses Act of 2003 was enacted to protect the disabled and vulnerable people from abuse . The Act makes it illegal to engage in an intercourse with a person deemed to be suffering from mental disorder . The offense can attract up to 14 years behind bars .	0	disability
3299	@@2580910	disabled	ph	Starting this month , cash grants of up to 10,000 pesos will be distributed to up to 12,000 households , with more than 4,000 beneficiaries selected so far . These beneficiaries are chosen on the basis of their poverty level , their lack of alternative job prospects , and their status , such as single parents , indigenous people and the disabled , with women also considered a priority .	0	disability
3305	@@16004402	disabled	bd	"Three possible sites have reportedly been identified , and hundreds of aid lorries from the Turkish Red Crescent and the Humanitarian Relief Foundation ( IHH ) charity have crossed the border . A smaller camp for 1,000 "" disadvantaged "" evacuees from Aleppo , the injured and disabled , will be set up in the Turkish border town of Reyhanli . <h> What are conditions like in Idlib ?"	0	disability
3309	@@15067856	disabled	in	"The World Health Organisation will classify you as "" disabled "" if you fail to find "" a suitable sexual partner "" , according to reports . Before you decide to feel enraged , read the full story and see for yourself if it is all for a good cause . <h> Main News"	0	disability
3350	@@20107195	disabled	ke	The disabled make strides in politics	0	disability
3365	@@22764646	disabled	nz	A disabled man who says he was assaulted in his own home waited six days to be formally interviewed by police - and even then he had to make the hour-long drive to the nearest station .	0	disability
3372	@@1164743	disabled	gb	Though we might now be used to seeing disabled people running , skipping and jumping after this summer 's Paralympic Games , Clarissa Mullery is the very opposite of that active image . Perhaps due to the fact she ca n't move too well , she is more cerebral and therefore in the mould of a Hawking rather than a Weir .	0	disability
3380	@@4665478	disabled	pk	Punjab has 54.98 million CNIC holders and 45 , 146 ( 0.08% ) of them have been registered as disabled . Baluchistan follows in terms of lower number of disabled card holders . Out of 3.67 million CNIC holders in this resource-rich province , there are 3533 ( 0.09% ) are disabled .	0	disability
3395	@@14611181	disabled	ng	Societies sometimes think disabled people ca n't do much in the society . But this misconception has been blow out of the water by successful efforts of Queen Sophia Udeze in celebrating with these set of persons in the society .	1	disability
3413	@@17331511	disabled	za	1.1-million to the disabled ,	0	disability
3414	@@1641007	disabled	ie	It seems to me that it would logically require much more parenting to raise a disabled child on the street , rather than a perfectly healthy one . And for that matter , would n't it cost his parents more in lifelong medical treatments than they could ever hope to earn begging for change ?	1	disability
3426	@@24884494	disabled	ke	""" And then there is the way people look at you . It 's complicated , even within our own families . Some reject us because we 're disabled , "" she says ."	0	disability
3430	@@15267161	disabled	lk	The disabled soldiers launched a protest on Oct 31 alleging that they receive an allowance upon reaching retirement , instead of a full pension , and demanding pension benefits for disabled veterans who have voluntarily retired before completing 12 years of service .	0	disability
3436	@@22161325	disabled	ca	"She said the money will help her buy food . Right now , she relies on unemployment insurance and tax credits for parents with disabled children . Her son 's father sends a cheque monthly , "" but it 's not a lot , "" she said ."	0	disability
3444	@@25644613	disabled	bd	In a shadow parliament organized by Debate for Democracy at Film Development Corporation ( FDC ) , the speakers said only allocation is not enough to mainstream the disabled ones , said a press release .	0	disability
3446	@@1936170	disabled	gh	""" Changing the law on assisted suicide , by discriminating against the terminally ill and disabled from the healthy and able-bodied sends out a chilling message about how we value and treat the most vulnerable people in society . """	0	disability
3455	@@24392814	disabled	ca	There was some worry last year when the Blue Jays ' fire-baller failed to consistently touch 95 miles per-hour on the radar gun . Velocity is n't everything , but any sudden downtick in oomph with a 22-year old reliever can be concerning . He begun the 2017 season on the disabled with a neck injury and subsequently stumbled out of the gate , blowing saves in three of his first four games , and finished the first month of 2017 with a 5.62 ERA .	0	disability
3481	@@2244476	disabled	us	But even here , they stayed on the move , living in three different homes just this month , including 214 Waverly Way , where Keowin sexually assaulted the 20-year-old disabled man and the 17-year-old girl between Jan. 2 and Jan. 5 , according to police .	1	disability
3488	@@24971137	disabled	ca	A source said a special medical committee which has been formed to look into the files of the disabled has amended the files of 2,150 people who claim disability . Some of them have been reduced to ' severe ' , ' moderate ' or ' simple ' .	0	disability
3490	@@2671014	disabled	gb	"Outside the national benefits system , disabled people report that cuts to council and NHS budgets have had a huge impact on their lives . Jemma Brown has had direct experience of this . She is both blind and has mental health problems . She has been assessed and it has been agreed that she needs care but her local council will only pay a small proportion , indicating she will need to pay the rest . Brown says she ca n't because they have n't taken her debt into consideration . She says : "" I was awarded seven pounds a week for care - putting me in a position where I ca n't afford the basic care I need to live a normal life . """	0	disability
3494	@@26117273	disabled	za	Phaladi Shuping , regional spokes ? person of the National Prosecuting Authority ( NPA ) , said investigation had revealed that the accused had raped his 14-year-old mentally disabled stepdaughter more than once .	0	disability
3496	@@14929909	disabled	hk	Soon after the film was released in September 2011 , an eruption of public outrage forced local authorities to reopen the investigation . The outrage snowballed into a national campaign , prompting parliament to amend the law to give children and the disabled better legal protection .	0	disability
3509	@@21080405	disabled	ie	HIQA finds 10 out of 18 centres for disabled comply with regulations and standards	0	disability
3534	@@25159251	disabled	za	Your browser 's JavaScript is disabled / does not support JavaScript.This website requires JavaScript to work correctly.Please enable JavaScript / use a browser that supports JavaScript to enabled all this website 's features . <h> Artslink.co.za News <h> Call for applications for BASA 's Scale-Up <h> BASA - Business Arts South Africa	0	disability
3565	@@25616791	disabled	ng	Cubs slugger Kris Bryant hit a two-run homer in his return from the disabled list , and All-Star Javier Baez tied the game with a solo homer to start the seventh .	0	disability
3580	@@20029119	disabled	au	"The 19th century figure of misfortune is conjured from the smokey dark of industrial Leicester as a young boy who 's drunken father pleads with him to be in the world but not of it -- to tow the line and appear the same as everyone else . Our Elephant Man does n't bear the growths and deformities of his historical predecessor , but Daniel Monks is physically disabled , lending so much more gravitas to the tale . He journeys from beneath the comfort of his mother 's wing , to the hostile streets , to the freak show , until even the tout rejects him because he "" makes an art form out of loneliness "" ."	4	disability
3583	@@8612948	disabled	hk	Mr. Miao , now 51 years old , suffers from hepatitis B and schizophrenia and was transferred in 2003 to Beijing 's Yanqing Prison , known for housing sick and disabled prisoners , according to Dui Hua .	0	disability
3586	@@21761556	disabled	za	News feed <h> Report abuse of disabled parking bay spaces	0	disability
3596	@@14658329	disabled	ke	In partnership with Association of Persons with Disabilities of Kenya ( APDK ) that aids in identification , assessment of persons living with disability through their nationwide distribution network and fabrication of the devices in their workshops in major towns , Kenya Re targets the disabled to get through their daily operations with minimal dependency .	0	disability
3604	@@730231	disabled	in	The CBSE has taken a few steps to eliminate the segregation . We have decided to replace the word disabled for different . This way , a student wont feel segregated and will learn better . S/he would also integrate better with other students .	3	disability
3618	@@7862268	disabled	bd	""" Our budgets are not friendly towards disabled people . It does not allocate funds these helpless people need . The finance minister is himself a retard . """	3	disability
3626	@@24713694	disabled	ie	""" I 'm very happy with the assistance because I 'm a disabled man and the only assistance that I 'm getting is from Social Welfare , "" he said ."	0	disability
3634	@@785942	disabled	ie	A 25-year old woman said she accidentally killed a father-of-four , four years ago , after she became very angry with his intellectually disabled son who had interfered with her car .	0	disability
3643	@@3375729	disabled	us	Restoration of cuts or increases to Medi-Cal provider rates , including possible increase of rates for providers of services for the developmentally disabled . The special session was established June 19 by the proclamation . Legislative leaders have not yet set a timetable for when that special session will start .	0	disability
3644	@@30077481	disabled	bd	A mentally disabled woman has been allegedly raped in a standing bus by its driver in Bhuapur upazila of Tangail .	0	disability
3648	@@40038974	disabled	sg	Facebook disabled his account in January after a string of vitriol targeting the stateless minority .	0	disability
3664	@@19410023	disabled	pk	Disability can be by birth or unfortunate circumstances and can be either mental or physical . But all disabled people have something in common , and that is them not being considered a part of society anymore . Yes . That is the worst thing that comes with any kind of disability .	4	disability
3670	@@26253482	disabled	za	""" Some companies are willing to hire the disabled but are forced to give up when there are insufficient facilities at their workplaces , "" he said ."	0	disability
3676	@@961225	disabled	lk	Hon. Minister later attended another function at Weerasingham Hall in Jaffna where 100 disabled civilians were donated 50 wheelchairs and 50 hand crutches . Those recipients were selected by the 51 Division of Security Forces - Jaffna ( SF-J ) with coordination of respective Divisional Secretaries .	1	disability
3680	@@4550818	disabled	jm	The proceeds will be donated to the Spanish Town-based 3D Projects for disabled children . The event featured holistic therapy , music , art , and activities .	0	disability
3728	@@9596381	disabled	pk	GUJRANWALA : Police on Tuesday arrested two suspects who allegedly raped and murdered their disabled cousin .	0	disability
3759	@@16002303	disabled	ke	""" Let like-minded Kenyans register as voters in large numbers to ensure a massive win against the Jubilee government next year . We need votes from men , women , youth and the disabled in order to remove Jubilee from power , "" he said ."	0	disability
3770	@@25303452	disabled	in	New Delhi : Students applying for admissions at Janki Devi Memorial College this year can also opt for add-on courses that will give them an opportunity to study initiatives undertaken by the government and civil society towards issues relating to women , children , elderly , disabled and the LGBT community . Students will also get a chance to study about public policies and macroeconomics .	0	disability
3776	@@4623784	disabled	jm	Whoever disabled the plane 's communication systems and then flew the jet must have had a high degree of technical knowledge and flying experience , putting one or both of the pilots high on the list of possible suspects , Malaysian officials and aviation experts said .	0	disability
3787	@@3211924	disabled	hk	Now , the restrictions proposed by the Town Planning Board would mean that no supplies can be brought in during the traffic ban hours , the spokesperson said . Also , guests who are disabled could face great difficulty going out or coming back to the hotel , the person was quoted as saying .	0	disability
3809	@@18270787	disabled	bd	Meanwhile , 15 of 20 disabled and jail-serving students passed the SSC exams under Rajshahi Education Board .	0	disability
3810	@@22075414	disabled	sg	YSI-Banten currently holds 37 children in an orphanage and at the same time holds more than 440 disabled children from disadvantaged families -- children who still live with their parents or other members of their family . The types of disabilities the children have at the compound include Hydrocephalus , Microcephaly , Down 's Syndrome , Cerebral Palsy , Autism and others .	0	disability
3831	@@21967921	disabled	my	""" In the past , Malaysia could afford for disabled people not to reach their full potential because there was abundant labour , "" Amjad says ."	0	disability
3857	@@23482625	disabled	ke	Six other nominated senators will be nominated to represent the youth and the disabled .	3	disability
3868	@@3976432	disabled	us	Founded in 1970 , Peoples ' Self-Help Housing is an award winning non-profit organization that develops affordable housing and community facilities for low-income households and homeownership opportunities for working families and special needs populations , such as seniors , the disabled , and the formerly homeless . With over 1,150 homes completed and over 1,400 rental units developed and now managed by Peoples ' Self-Help Housing , PSHH is the premiere affordable housing developer on the Central Coast , with offices in Santa Barbara and San Luis Obispo . Peoples ' is celebrating its 40th Anniversary this year .	0	disability
3881	@@14278734	disabled	ke	A short video explained how Alexandre Faleiros created a special boot to allow his disabled son to fulfil his dream of playing football . A group of disabled children then entered the stage wearing the boots , flanked by their parents and friends .	0	disability
3894	@@4935826	disabled	sg	The bench , meanwhile , has asked the government to consider representation of a physically challenged man Nipun Malhotra , one of the petitioners who has urged the court to allow such commuters to use their own vehicles as public transport is not disabled-friendly.	0	disability
3901	@@8507740	disabled	ke	""" The national and county governments must work together to improve the lives of the disabled , "" said Pratt ."	0	disability
3907	@@1342267	disabled	gb	"Now , for the first time , Colin and Denise have spoken out about the "" misery "" caused to their disabled son ."	0	disability
3908	@@9724695	disabled	us	DHS reports an average of nearly 615,000 Oklahomans received SNAP benefits last year , mostly children , seniors and the disabled .	0	disability
3910	@@17643243	disabled	nz	""" In particular , the programmes to support blind and disabled golf impress me both as an avid golfer and a passionate believer in the "" power of sport "" , to bring people together and transform lives for the better , "" said Mr Key ."	4	disability
3911	@@21967289	disabled	gh	In tackling the pivotal challenges of disabled persons in Ghana , the government has a significant role to play in the areas of disabled political representation , inclusive education and inclusive employment .	0	disability
3919	@@4554447	disabled	jm	News <h> Bloomfield to bat for disabled persons	4	disability
3921	@@15013542	disabled	sg	HONG KONG * The authorities in Hong Kong are closing down a nursing home for the disabled following a sex scandal and reports of suspicious deaths at the centre .	0	disability
3923	@@18417308	disabled	lk	National Integration and Reconciliation Ministry Secretary V. Sivagnanasothy said the project would also provide livelihood support to conflict-affected vulnerable families specially the refugee returnees , internally displaced persons ( IDPs ) and war victims . He said assistance would be prioritized to families headed by women , families with disabilities , disabled ex-combatants , families with missing persons and those living under extreme poverty .	0	disability
3929	@@19876229	disabled	ie	This ? 250,000 Lambo was snapped parked in a clearly-marked disabled bay in Bristol	0	disability
3937	@@4640989	disabled	jm	Labour and Social Security Minister Derrick Kellier , in piloting the bill , said 10 per cent of Jamaicans are disabled and argued that the bill , when passed into law , would pave the way for all persons within the society to make a contribution to economic growth and national development .	1	disability
3949	@@4633323	disabled	jm	But the widespread consultations , which at times pitted members of the disabled community against each other , caused a lengthy delay that was settled earlier this year .	0	disability
3957	@@1880781	disabled	tz	However , disabled children need more attention in terms of curriculum adaptation , teaching methods , and availability of teaching and learning materials , assistive technology , assessment systems , as well as funds for more assistance in adapting the school environment , according to Hassan Katundua the person in charge of institutions for people with disabilities in Mkuranga district .	0	disability
3961	@@15171762	disabled	lk	""" All administrative formalities , related to pension payments of agitating disabled War Heroes who have volunteered to retire before the due retirement day ( before completion of 12 years of service ) , are being attended to in order to fulfill their demands by February 2017 , "" Sri Lanka Army Headquarters said in a press release ."	0	disability
3962	@@16851307	disabled	sg	Democrats also criticized Price for his opposition to Obamacare , his ideas about restructuring the Medicare programme for the elderly and disabled , and his opposition to Planned Parenthood , an organisation that provides abortions and other affordable healthcare and education services .	0	disability
3967	@@4232828	disabled	gb	My partially disabled son lives in an upstairs flat in a converted house . There is no fire escape and my son will not tackle the landlord about it .	0	disability
3968	@@2014173	disabled	za	Just like the diversity that defines South Africa 's many different communities , the eco gyms are all different too . Currently there are eight different ranges , catering for everyone from kids to the elderly , and even the disabled .	0	disability
3981	@@20766018	disabled	jm	Fayval Williams hosts back to school treat for disabled students	0	disability
3999	@@4692073	disabled	my	""" Then I tried taking the bus around town , it was so easy with all the facilities they have for the disabled . It was a real culture shock for me , I did n't think it was possible for a person with disability to be so mobile , "" says the disability rights activist and former Petaling Jaya city councillor ."	0	disability
4011	@@4583291	disabled	jm	On the other hand , we have such vigilance in protecting what leaves here that government agents have strip-searched national honouree , sports icon and advocate for the disabled , Sarah Newland-Martin , who has been been subject to humiliating searches . True , she is not a sexy young woman and her name is n't Myrie , but what we did to her is worse because she was in her country that she had served for more than 40 years . At least the Barbadians did not know who she was . We do not look after our own .	0	disability
4029	@@16654492	disabled	gb	Officials want to remodel the property 's facade to eliminate its draw as a shrine for admirers of the Nazi dictator and to offer it to an agency that runs workshops for disabled people .	0	disability
4041	@@24693540	disabled	bd	Twenty countries around the world will work for creating congenial atmosphere for the disabled people by 2021 in line with the Dhaka declaration , it said .	0	disability
4044	@@9429135	disabled	in	More than 30,000 disabled people will stage an indefinite protest , ' Divyaang kranti aandolan ' , at the Parade Ground here on Sunday against the state government for ignoring their demands for over four years in a row .	0	disability
4045	@@8103231	disabled	ie	Comments have been disabled as the case has appeared before the courts .	0	disability
4053	@@24567960	disabled	hk	The station 's network of routers and switches had been knocked out and its internal messaging system disabled . Pasted across the station 's website and Facebook page was the keffiyeh-clad logo of CyberCaliphate .	0	disability
4078	@@4523589	disabled	jm	The local organisation which represents the visually impaired has heaped scorn on the Government 's commitment to implement many of the Vision 2030 initiatives that have been designed to improve the quality of life of disabled persons .	0	disability
4079	@@4518549	disabled	jm	Sharmalee Cardoza does n't like the term ' disabled ' . She says the word connotes a lack of worth .	0	disability
4099	@@2835768	disabled	ph	Only the disabled or elderly are given seats . Yet the procedure , for a crowd that size , is remarkably orderly and businesslike without heckling , applause , or catcalls .	0	disability
4104	@@23648210	disabled	ie	Meet the disabled couple who create incredible works of art using their mouths <h> Share URL	1	disability
4107	@@7198305	disabled	ie	Meanwhile , Channel 4 has announced that 2016 will be the broadcaster 's Year of Disability . It will make commitments to increase representation of disabled people within the broadcasting industry both on and off screen .	1	disability
4123	@@8032513	disabled	bd	""" A total of 103 One Stop Service Centres for the disabled have been set up in 64 districts ... About 2.4 million people have so far availed services at these centres . """	0	disability
4130	@@22633632	disabled	au	But the elderly , disabled , and the homeless still need continuing care , not just that roof over their heads . The ongoing operations of such a facility are sourced from residents ' fees and government subsidy . Care staff and management are all paid ; some volunteers support outings and activities .	1	disability
4143	@@4085227	disabled	us	"Another piece mocks corrupt members of the disabled community : "" Over five San Francisco wheelchair users who make their living by suing inaccessible restaurants gathered outside the headquarters of Chuckles Fine Dining to protest the chain 's exceptional commitment to the Americans with Disabilities Act . ' This is a travesty , ' lamented activist Yorick Ponzi . ' How are we supposed to make a living when big corporations like this suddenly start taking the law seriously ? ' """	0	disability
4147	@@24199972	disabled	gb	The families of two disabled men severely injured in mystery circumstances at a care home now embroiled in a police probe will hear findings of how their case was handled .	0	disability
4153	@@14606899	disabled	za	During the disruption , cellphone signals and television coverage from the House was disabled , thus preventing journalists from reporting events .	0	disability
4180	@@9590396	disabled	my	THE Penang Island City Council ( MBPP ) took action against 243 able-bodied drivers who parked their cars in designated parking lots for the disabled between January and May .	0	disability
4186	@@775566	disabled	ie	The Costa Allegra , a sister ship of the Concordia which claimed at least 25 lives , is now drifting in the vast expanse of water in the Indian ocean after fighting off a fire that has disabled the ship .	0	disability
4190	@@4854389	disabled	ie	Most , and I 'm stressing most , do have the power and capabilities to change their life , and try to lose weight , so they might no longer be termed obese . I 'll never by able to lose the ' title ' of being disabled , despite the fact that it does n't define me . Being obese can be an affliction , but , and a lot of people are n't going to like me for saying this , I think that it can be a self-inflicted one .	0	disability
4192	@@16898722	disabled	ph	MOSCOW -- The International Paralympic Committee says Russia 's ban from disabled sports should continue because it is sidestepping allegations of a major doping cover-up .	0	disability
4209	@@20911794	disabled	nz	The Halberg AllSports Activity Fund provides grants to physically disabled young people ( under 21 years ) to help overcome the financial barriers that prevent them from participating . The grants help pay for sport equipment , lessons and help at school camps .	0	disability
4216	@@825648	disabled	ca	As word gets out about the rugged wheelchair , demand for it is growing . There are , after all , 650 million people in the world with disabilities , according to the World Health Organization , and 80 percent of them live in the developing world . Moreover , WHO reports that 20 percent of the world 's poorest people are disabled .	0	disability
4226	@@4579474	disabled	jm	If , however , he is found to be incapable of working for pay , then what you said of his parents becomes relevant . You see , the same Maintenance Act provides that every grandparent has an obligation as much as he/she is able , to maintain his/her unmarried minor or disabled grandchild , if the grandchild 's parent(s) have failed to do so because of death , physical or mental infirmity or disability .	0	disability
4228	@@24629164	disabled	au	It appears that your browser has JavaScript disabled . To get the most out of the AFL website , we require you to have JavaScript enabled . <h> Pies to review injury management practices	0	disability
4230	@@15941749	disabled	bd	The Savar Memorial hosted thousands of people who came to pay their respects to the martyrs of Liberation War where Saddam Hossain , a physically disabled student also went and patiently waited in line to lay a wreath .	0	disability
4233	@@4291634	disabled	au	""" Ten percent of the apartments are specifically designed to the latest standards of accessibility for disabled occupants , "" Thiermann said ."	0	disability
4237	@@9437916	disabled	au	"On the same page as the excellent letter from Sheelah Egan calling for care in the use of terminology relating to mental illness ( Letters , June 15 ) was another letter referring to the knife-wielding man who was recently shot by police as "" intellectually disabled "" . To my knowledge , the man who was shot had a mental illness , not an intellectual disability . They are not the same thing , and people who suffer from mental illness are not helped by being treated as though they lack intelligence ."	0	disability
4256	@@7826988	disabled	ph	LONG BEACH , California -- Supporters , friends and immediate kin of a disabled Filipino American shot to death by police gathered in front of the Long Beach Police Headquarters on Thursday , March 17 to announce the filing of a $20-million civil suit against the Long Beach Police Department	0	disability
4273	@@20507863	disabled	za	Many European countries continue to exclude disabled children , Roma children and migrants or refugees from mainstream schools , according to the report by the Council of Europe Commissioner for Human Rights .	0	disability
4283	@@8502725	disabled	hk	( Cycling ) British official turfed for insulting disabled	0	disability
4299	@@19682549	disabled	sg	Tampines resident Lim Luck Cher , 50 , resigned from her job as an assistant manager in a precision engineering company three years ago to help look after her disabled mother . She got to learn more about Giant hypermarket in Tampines on Wednesday as part of the programme .	0	disability
4310	@@3433958	disabled	ph	His organization is also pushing for more disabled people to be included in the workforce .	0	disability
4321	@@3336560	disabled	ie	Bullies killed my disabled son who had ' the mind of an 8-year-old ' , says mother	0	disability
4324	@@20606945	disabled	gb	The takings from Gordonstoun 's traditional extravaganza have been shared out between domestic abuse charity Moray Women 's Aid and the Forres Osprey Trust -- which provides free transport for infirm or disabled individuals .	0	disability
4330	@@9555968	disabled	ph	Over a hundred children got glimpses of such moments through stories at the Read-Along last week at the Inquirer 's main office in Makati City -- the warmth that envelops a disabled child upon discovery of a father 's unconditional love , or the exhilaration that comes when support from loved ones revitalizes one 's determination to pursue a dream or start a new one .	4	disability
4337	@@24572948	disabled	ph	Though overt discrimination has fallen , attitudes toward the disabled lag those overseas , sometimes in harmful ways . In 2016 , 19 people at a facility for the disabled were killed in their sleep by a man who had advocated euthanasia for the physically and mentally impaired .	0	disability
